osm_id,name,category,category_key,category_slug,address,city_slug,area_slug,business_slug,latitude,longitude,phone,website,email,opening_hours,google_maps_url,photo_url,image_url,google_summary,google_rating,google_review_count,google_place_id,tags,chain_flag,social_facebook,social_instagram,social_twitter,social_tiktok,social_linkedin,social_youtube,wikidata_id,fsa_rating,fsa_hygiene_score,fsa_establishment_id,status,ranking_tier,source,scrape_date,last_synced_at
way/234155090,The Whitchurch,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Oatlands Avenue, Bristol, BS14 0SX",bristol,hengrove,the-whitchurch,51.4144157,-2.5715259,,https://www.greeneking-pubs.co.uk/pubs/avon/whitchurch,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/377204856,Ashton Vale Wine House,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"1 Ashton Drive, Bristol, BS3 2PN",bristol,,ashton-vale-wine-house,51.4347006,-2.6188075,,,,,,,,,,,,"{""alcohol""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/378764318,The Robins,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Ashton Drive, Bristol, BS3 2PW",bristol,ashton-gate,the-robins,51.434984,-2.6194716,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/402545062,The Miners Arms,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"70 Bedminster Down Road, Bristol, BS13 7AD",bristol,bedminster-down,the-miners-arms,51.4327379,-2.6111125,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/377204892,The Three Lions,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"206 West Street, Bristol, BS3 3NB",bristol,bedminster,the-three-lions,51.4351848,-2.6079257,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/377184289,The Rising Sun,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"21 Ashton Road, Bristol, BS3 2EA, GB",bristol,ashton-gate,the-rising-sun,51.4421585,-2.6179467,,https://www.craftunionpubs.com/rising-sun-bristol,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/288991433,Hen & Chicken Pub,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"210 North Street, Bristol, BS3 1JF",bristol,bedminster,hen-chicken-pub,51.4407397,-2.6106331,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/288991437,Spirited,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"196 North Street, Bristol, BS3 1JF",bristol,bedminster,spirited,51.4404651,-2.610101,+44 117 301 7179,https://spiritedbristol.com/,info@spiritedbristol.com,"Mo,Tu 17:00-22:30; We,Th 11:00-22:30; Fr,Sa 11:00-23:30; Su 12:00-17:00",,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/304280238,Southville Drinks,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"209 North Street, Bristol, BS3 1JH, GB",bristol,bedminster,southville-drinks,51.4407133,-2.6115131,,,,,,,,,,,,"{""alcohol""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/304280244,Lounge,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"227-231 North Street, Bristol, BS3 1JJ, GB",bristol,bedminster,lounge,51.4411429,-2.6122184,,https://thelounges.co.uk/lounge/,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/378579406,The Luckwell,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"147 Luckwell Road, Bristol, BS3 3HB",bristol,bedminster,the-luckwell,51.4360562,-2.6112613,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/377184276,Coopers Arms,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"12-13 Ashton Road, Bristol, BS3 2EA, GB",bristol,ashton-gate,coopers-arms,51.4425181,-2.6176083,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/83537352,Nova Scotia,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"1 Nova Scotia Place, Bristol, BS1 6XJ",bristol,hotwells,nova-scotia,51.4472382,-2.6186476,,,,,,,,,,,,"{""pub""}",independent,,,,,,,Q7064099,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/83543633,The Pump House,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Merchants Road, Bristol, BS8 4PZ",bristol,hotwells,the-pump-house,51.4483158,-2.6180825,,,,,,,,,,,,"{""pub""}",independent,,,,,,,Q7259802,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/130406837,The Cottage Inn,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Baltic Wharf Water Leisure Centre Cumberland Road, Bristol, BS1 6XG",bristol,hotwells,the-cottage-inn,51.446895,-2.6159017,,http://www.cottage-inn.co.uk/,,,,,,,,,,"{""pub""}",independent,,,,,,,Q136172732,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/304146045,Bristol Beer Factory,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"291 North Street, Bristol, BS3 1JP",bristol,bedminster,bristol-beer-factory,51.4426524,-2.6152783,,,,,,,,,,,,"{""brewery""}",independent,,,,,,,Q107716330,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/378568955,The Avon Packet,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"185-187 Coronation Road, Bristol, BS3 1RF",bristol,southville,the-avon-packet,51.4457838,-2.6112103,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/444339045,The Orchard Inn,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"12 Hanover Place, Bristol, BS1 6XT",bristol,hotwells,the-orchard-inn,51.4474159,-2.6095321,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/640006894,The Ashville,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"15 Leigh Street, Bristol, BS3 1SN",bristol,southville,the-ashville,51.4443036,-2.6132138,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/32452271,The Masonic,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"110 North Street, Bristol, BS3 1HF",bristol,bedminster,the-masonic,51.4406015,-2.606296,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/128615030,The Spotted Cow,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"139 North Street, Bristol, BS3 1EZ",bristol,bedminster,the-spotted-cow,51.4399866,-2.6079406,+44 117 963 4433,https://thespottedcowbristol.com/,info@thespottedcowbristol.com,Mo-We 12:00-00:00; Th-Fr 12:00-01:00; Sa 11:00-01:00; Su 11:00-00:00,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/159926769,KASK,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"51 North Street, Bristol, BS3 1EN",bristol,bedminster,kask,51.4408573,-2.6037484,,,,,,,,,,,,"{""wine""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/288984337,The Black Cat,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"26 West Street, Bristol, BS3 3LH",bristol,bedminster,the-black-cat,51.4394339,-2.6020747,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/288988244,Drinks 4 You,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"66 North Street, Bristol, BS3 1HJ",bristol,bedminster,drinks-4-you,51.4409434,-2.6043982,,,,,,,,,,,,"{""alcohol""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/302511991,Jolly Colliers,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"West Street, Bristol, BS3 3NU",bristol,bedminster,jolly-colliers,51.4385244,-2.6029063,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/311522873,Lupe,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"63-65 North Street, Bristol, BS3 1ES",bristol,bedminster,lupe,51.4407124,-2.6043127,,,,,,,,,,,,"{""bar""}",independent,,lupe_bar_bristol,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/363047206,Corks of North Street,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"79 North Street, Bristol, BS3 1ES",bristol,,corks-of-north-street,51.4405822,-2.604879,,,,,,,,,,,,"{""alcohol""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/363047214,Bar 57,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"57 North Street, Bristol, BS3 1ES",bristol,bedminster,bar-57,51.4407619,-2.6040469,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/377211979,Belvino,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"West Street, Bristol, BS3 3LR",bristol,,belvino,51.4375665,-2.6042207,,,,,,,,,,,,"{""alcohol""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/288984326,Budget Booze,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"161 East Street, Bristol, BS3 4EJ",bristol,,budget-booze,51.4407017,-2.6003975,,,,,,,,,,,,"{""alcohol""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/302511998,The Dame,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"43 Dean Lane, Bristol, BS3 1BS",bristol,southville,the-dame,51.4424221,-2.6000265,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/377388281,London Inn,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"1 Cannon Street, Bristol, BS3 1BH",bristol,bedminster,london-inn,51.4408088,-2.6010428,,,,,,,,,,,,"{""pub""}",independent,,,,,,,Q136341048,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/377388297,The Old Globe,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"117 East Street, Bristol, BS3 4EX",bristol,bedminster,the-old-globe,51.4412098,-2.5984472,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/469255563,The Robert Fitzharding,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"24 Cannon Street, Bristol, BS3 1BN",bristol,bedminster,the-robert-fitzharding,51.4412009,-2.6008288,,https://www.jdwetherspoon.com/pubs/robert-fitzharding-bristol/,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/288984336,Steam Crane,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"4-6 North Street, Bristol, BS3 1HT",bristol,bedminster,steam-crane,51.4415521,-2.6017056,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/377394504,Thumps,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"48-54 East Street, Bristol, BS3 4HD",bristol,bedminster,thumps,51.4423592,-2.5967018,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/128791842,The Louisiana,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"1 Bathurst Parade, Bristol, BS1 6UA",bristol,,the-louisiana,51.446749,-2.5964054,,https://www.thelouisiana.net/,,,,,,,,,,"{""pub""}",independent,,,,,,,Q26498253,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/260532401,The Coronation,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"18 Dean Lane, Bristol, BS3 1DD",bristol,southville,the-coronation,51.4443073,-2.6002418,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/464811691,Corks,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Cargo 1 Gaol Ferry Steps, Bristol, BS1 6WP",bristol,wapping-wharf,corks,51.4469131,-2.5991003,+441173020038,https://corksofbristol.com/cargo/,cargo@corksofbristol.com,We-Th 16:00-19:00; Fr-Sa 12:00-19:00; Su 12:00-17:00,,,,,,,,"{""alcohol""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/464811694,Beer Necessities,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Cargo 1 Gaol Ferry Steps, Bristol, BS1 6WE",bristol,wapping-wharf,beer-necessities,51.4469953,-2.5991587,,http://www.tbnbristol.co.uk,henry@tbnbristol.co.uk,We-Sa 12:00-21:00; Su 12:00-18:00,,,,,,,,"{""alcohol""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/110593790,The Brunel,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"315 Saint Johns Lane, Bristol, BS3 5AZ, GB",bristol,bedminster,the-brunel,51.4356808,-2.5948183,,https://www.hungryhorse.co.uk/pubs/somerset/brunel/,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/302512002,The Rising Sun,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Alfred Road, Bristol, BS3 4LE",bristol,,the-rising-sun,51.4387389,-2.5936782,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/302512003,The Windmill,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"14 Windmill Hill, Bristol, BS3 4LU",bristol,bedminster,the-windmill,51.4395474,-2.5943822,,http://thewindmillbristol.com/,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/402271437,The Victoria Park,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"66 Raymend Road, Bristol, BS3 4QW",bristol,,the-victoria-park,51.4382564,-2.5896937,+44 117 330 6043,http://www.thevictoriapark.co.uk/,hello@thevictoriapark.co.uk,,,,,,,,,"{""pub""}",independent,https://www.facebook.com/The-Victoria-Park-153079931391657/,,@TheVictoriaPark,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/126129753,Star & Dove,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"75-78 St Lukes Road, Bristol, BS3 4RY",bristol,totterdown,star-dove,51.4414388,-2.5821433,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/83210378,The Ship Inn,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"1 Cathay, Bristol, BS1 6PA",bristol,redcliffe,the-ship-inn,51.4474142,-2.5890314,,,,,,,,,,,,"{""pub""}",independent,,,,,,,Q26570038,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/126357001,Cock & Tail,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Commercial Road, Bristol, BS1 6TG",bristol,,cock-tail,51.4464364,-2.593127,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/126832783,The Little Grosvenor,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"3 Coronation Road, Bristol, BS3 1AA",bristol,southville,the-little-grosvenor,51.4455543,-2.5928671,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/128136913,The Barley Mow,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"1 East Street, Bristol, BS3 4HH",bristol,bedminster,the-barley-mow,51.4432586,-2.5944269,,,,Mo-Su 09:00-20:00,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/128136916,Apple Tree,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"27 Philip Street, Bristol, BS3 4EA",bristol,bedminster,apple-tree,51.4431436,-2.5934443,,,,Mo-Su 12:00-22:30,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/128667270,The Ostrich Inn,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Lower Guinea Street, Bristol, BS1 6TJ",bristol,redcliffe,the-ostrich-inn,51.4479175,-2.5938903,,,,,,,,,,,,"{""pub""}",independent,,,,,,,Q26497666,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/129151311,The Dark Horse,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"5 Nelson Parade, Bristol, BS3 4JA",bristol,bedminster,the-dark-horse,51.4450472,-2.5926544,,http://www.rampubcompany.co.uk/visit-pubs/rope-walk,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/229595305,The White Hart,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"84 Bedminster Parade, Bristol, BS3 4HL",bristol,bedminster,the-white-hart,51.4436786,-2.5938507,,https://www.craftunionpubs.com/white-hart-bedminster-bristol,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/362669731,Golden Guinea,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"19 Guinea Street, Bristol, BS1 6SX",bristol,redcliffe,golden-guinea,51.4473164,-2.5928274,,,,,,,,,,,,"{""pub""}",independent,,,,,,,Q26502717,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/128801160,The Oxford,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"120-122 Oxford Street, Bristol, BS3 4RL",bristol,totterdown,the-oxford,51.4422115,-2.5791663,,,,Mo-Th 16:00-23:00; Fr 15:00-24:00; Sa 14:00-24:00; Su 14:00-22:30,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/371019948,The George,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"228 Wells Road, Bristol, BS4 2AX",bristol,knowle,the-george,51.4382099,-2.5711009,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/371019957,Bruhaha,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"156-158 Wells Road, Bristol, BS4 2AG",bristol,totterdown,bruhaha,51.4408257,-2.5747582,,https://www.bruhaha.beer/,,We-Fr 17:00-22:30; Sa 12:00-22:30; Su 12:00-20:00,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/126810622,The Thunderbolt,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"124 Bath Road, Bristol, BS4 3ED",bristol,totterdown,the-thunderbolt,51.4424878,-2.5743107,+44 117 373 8947,http://www.thethunderbolt.net/,,,,,,,,,,"{""pub""}",independent,https://www.facebook.com/thunderbolt.bristol,,@Thunderbolt_pub,,,,Q26497664,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/128134206,The Shakespeare,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"1 Henry Street, Bristol, BS3 4UD",bristol,totterdown,the-shakespeare,51.4434739,-2.5797441,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/128801157,New Found Out,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"60 Green Street, Bristol, BS3 4UB",bristol,totterdown,new-found-out,51.442817,-2.579982,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/439471595,The Yeoman,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"700 Wells Road, Bristol, BS14 9HX",bristol,,the-yeoman,51.413296,-2.5592781,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/180761077,The Harvesters,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Harrington Road, Bristol, BS14 8JZ",bristol,stockwood,the-harvesters,51.4155717,-2.5475656,,,,,,,,,,,,"{""pub""}",chain,,,,,,,,,,,pending,low,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/812972382,The Concorde,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Stockwood Lane, Bristol, BS14 8SY",bristol,stockwood,the-concorde,51.4113029,-2.5419852,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/376298116,broadwalk off-licence,Drinks & Brewing,drinks_brewing,drinks-and-brewing,,,,broadwalk-off-licence,51.4340854,-2.5673034,,,,"Mo-Th 10:30-22:30; Fr,Sa 10:00-23:00; Su 11:00-22:00",,,,,,,,"{""alcohol""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/478992848,TJ News and Booze,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"47 Greenleaze, Bristol, BS4 2TL, GB",bristol,,tj-news-and-booze,51.430623,-2.5653045,,,,Mo-Su 11:00-10:00,,,,,,,,"{""alcohol""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/376308057,The Knowle,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Leighton Road, Bristol, BS4 2LL",bristol,knowle,the-knowle,51.4347749,-2.5621702,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/736661920,The Kings Arms,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Hollywood Road, Bristol, BS4 4LF",bristol,brislington,the-kings-arms,51.4343676,-2.5487814,,,,,,,,,,,,"{""pub""}",independent,,,,,,,Q26571235,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/1088206528,The Pilgrim Inn,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"21 Hollywood Road, Bristol, BS4 4LE",bristol,brislington,the-pilgrim-inn,51.4352354,-2.5482971,,,,,,,,,,,,"{""pub""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/675544668,Lodekka,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Tramway Road, Bristol, BS4 3DS",bristol,,lodekka,51.4371668,-2.5560675,+44 1179712975,http://www.hungryhorse.co.uk/locations/lodekka,,Mo-Su 11:00-23:00,,,,,,,,"{""pub"",""regional""}",independent,https://www.facebook.com/Lodekka-Hungry-Horse-Brislington-124107887793102/,,,,,,Q136026172,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/125763130,Supreme Sports Lounge,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"Bristol, BS2 0SZ",bristol,,supreme-sports-lounge,51.4474243,-2.5686065,,,,,,,,,,,,"{""bar""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
way/180634190,Majestic,Drinks & Brewing,drinks_brewing,drinks-and-brewing,"349 Bath Road, Bristol, BS4 3EW",bristol,brislington,majestic,51.4430658,-2.56531,,https://www.majestic.co.uk/stores/bristol-bath-road,,"Mo-We 10:00-19:00; Th,Fr 10:00-20:00; Sa 09:00-19:00; Su,PH 10:00-17:00",,,,,,,,"{""alcohol""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:59:10
