name,category,category_key,category_slug,address,city_slug,area_slug,business_slug,latitude,longitude,phone,website,email,google_maps_url,photo_url,image_url,google_summary,opening_hours,google_rating,google_review_count,google_place_id,tags,chain_flag,social_facebook,social_instagram,social_twitter,social_tiktok,social_linkedin,social_youtube,status,ranking_tier,source,scrape_date
Fabulous Fish,Food & Produce,food_produce,food-and-produce,"Within Chepstow, Garden Centre, Cheps NP16 6LF, UK",cheps,,fabulous-fish,51.6236933,-2.7069514,07414 591557,https://www.fabulousfish.co.uk/,catchus@fabulousfish.co.uk,https://maps.google.com/?cid=1777245998126180107,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEHNe_9moargvlhDcxStjutreW5_cuehOcWC294jS_unbbRRwAF9R0IXtA7FJ71o-ryU8NM3EeF8ROHSETbJ4uTgWqq7QFfrPVd50T4qVHzIxZ2iOac21-6E93dTk2lViC-s9WAf1XLjpVp9OqUFTTk9upZ7GgH2p2kj0SZ0VjPJLcsektuF5LqdRf_zbhFGdEa56rhVo_sojrp4sPCxPDbX5VUfB5o_8tQVVBiGSkiMxq2iI_BS-TOWNkiF-iRky3KM_fTcxCVjmrQS8Hwm9efqcCM4qc5ZQygbgyekOdPAbA&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEHNe_9moargvlhDcxStjutreW5_cuehOcWC294jS_unbbRRwAF9R0IXtA7FJ71o-ryU8NM3EeF8ROHSETbJ4uTgWqq7QFfrPVd50T4qVHzIxZ2iOac21-6E93dTk2lViC-s9WAf1XLjpVp9OqUFTTk9upZ7GgH2p2kj0SZ0VjPJLcsektuF5LqdRf_zbhFGdEa56rhVo_sojrp4sPCxPDbX5VUfB5o_8tQVVBiGSkiMxq2iI_BS-TOWNkiF-iRky3KM_fTcxCVjmrQS8Hwm9efqcCM4qc5ZQygbgyekOdPAbA&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: Closed | Tuesday: Closed | Wednesday: 9:00 AM – 5:00 PM | Thursday: 9:00 AM – 5:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: 9:00 AM – 5:00 PM | Sunday: Closed,4.7,128,ChIJv8GW1jaVcUgRC6fLrNELqhg,"{""establishment"",""food"",""point_of_interest"",""store""}",independent,https://www.facebook.com/fabulousfish,https://www.instagram.com/fabulousfishco,https://twitter.com/fabulousfish1,,,,pending,standard,Google Places,2026-04-11
"Almadina Fresh Fruit & Veg, Fish & Frozen Foods",Food & Produce,food_produce,food-and-produce,"74 Stapleton Rd, St Jude's, Bristol BS5 0RB, UK",bristol,saint-jude's,"almadina-fresh-fruit-veg,-fish-frozen-foods",51.4607399,-2.5742571,,,,https://maps.google.com/?cid=13542982948726484876,,,,,,,ChIJwdcKfmmOcUgRjK8D8jxX8rs,"{""establishment"",""point_of_interest"",""store""}",independent,,,,,,,pending,standard,Google Places,2026-04-11
Seafoods,Food & Produce,food_produce,food-and-produce,"42 High St, Burnham-on-Sea TA8 1PB, UK",burnham-on-sea,,seafoods,51.2361332,-2.9976176,01278 785944,https://www.facebook.com/share/18z5ketHYE/?mibextid=wwXIfr,,https://maps.google.com/?cid=17338881870924679531,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEHvi0uhL4jpSU8CivRZ7GCEvrHZtqDchxN4_yFr6_thFRJnG_ahAzVkvUxE3lWpEq9xzn05Wx4aYk1IgO_w7jfI4OYDoCQIX2kpp0QO3XV-73z_dvCorKOq_lg3JvhLTcyeOCcH70I5VC5ZzdQEPmvGGMj9EdN6SHDCG8W2bczjmac9adprQgX5PR7UXkE-MCA5xYnogM_PrbTbIKcmGuw4gteP7awEGdFmiXlnvd39sVRlyklJp8zIQDPzP1bV0COeIIQ5YpC2OS6iCqGJdvygytPSPx1TGwIjkpwv_F9vpFDe1D3r_6JWJ6fIAXhkmJSE0-OEkzuDqfuJsz3tuWmUIgMX6hoR562Af158QC2erqUwIn_jSwUM5QnBGoGUyxUz7LwHIvwO2RERFTYmhuyRGS39N8zLLDiT-NrGSpw&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEHvi0uhL4jpSU8CivRZ7GCEvrHZtqDchxN4_yFr6_thFRJnG_ahAzVkvUxE3lWpEq9xzn05Wx4aYk1IgO_w7jfI4OYDoCQIX2kpp0QO3XV-73z_dvCorKOq_lg3JvhLTcyeOCcH70I5VC5ZzdQEPmvGGMj9EdN6SHDCG8W2bczjmac9adprQgX5PR7UXkE-MCA5xYnogM_PrbTbIKcmGuw4gteP7awEGdFmiXlnvd39sVRlyklJp8zIQDPzP1bV0COeIIQ5YpC2OS6iCqGJdvygytPSPx1TGwIjkpwv_F9vpFDe1D3r_6JWJ6fIAXhkmJSE0-OEkzuDqfuJsz3tuWmUIgMX6hoR562Af158QC2erqUwIn_jSwUM5QnBGoGUyxUz7LwHIvwO2RERFTYmhuyRGS39N8zLLDiT-NrGSpw&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 9:00 AM – 3:00 PM | Tuesday: 8:30 AM – 4:30 PM | Wednesday: 8:30 AM – 3:00 PM | Thursday: 8:30 AM – 4:30 PM | Friday: 8:30 AM – 4:30 PM | Saturday: 8:30 AM – 4:30 PM | Sunday: Closed,4.7,74,ChIJww9kwzkBckgRawntPjIVoPA,"{""establishment"",""food"",""point_of_interest"",""store""}",independent,,,,,,,pending,standard,Google Places,2026-04-11
Blue Ocean Sea Foods,Food & Produce,food_produce,food-and-produce,"62 Commercial Rd, Newport NP20 2PF, UK",newport,,blue-ocean-sea-foods,51.578628,-2.9894692,07442 778872,,,https://maps.google.com/?cid=1837035706306831616,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEG8fhstEnxq3-pYTsTyejjtqI6wdBfd-qSSFRERsY2FRckL1kAPtHghy1csATwibSL9BI7fNzLWGYwSlJ7jlgHi7LEFbGdrYL5N_MPYQk_hbOj7OW9R289_l4RkJraVzqESNuYQzjR9qA0WSBRcblaxxds3DQP1Hhe4eliTS_bbU_A5ozlD877vGky9qz6uq7x6zb32cZYGDHwATVw5Vo3RJykKfSwtuj4--7VfZcaMQcq2i0P60q4RdBUoXegVYXt5XY4EecdJHYDPZ6U4Y4Hg9vDe1LjEYjVJ--Vf7tEZZA&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEG8fhstEnxq3-pYTsTyejjtqI6wdBfd-qSSFRERsY2FRckL1kAPtHghy1csATwibSL9BI7fNzLWGYwSlJ7jlgHi7LEFbGdrYL5N_MPYQk_hbOj7OW9R289_l4RkJraVzqESNuYQzjR9qA0WSBRcblaxxds3DQP1Hhe4eliTS_bbU_A5ozlD877vGky9qz6uq7x6zb32cZYGDHwATVw5Vo3RJykKfSwtuj4--7VfZcaMQcq2i0P60q4RdBUoXegVYXt5XY4EecdJHYDPZ6U4Y4Hg9vDe1LjEYjVJ--Vf7tEZZA&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 9:00 AM – 7:00 PM | Tuesday: 9:00 AM – 7:00 PM | Wednesday: 9:00 AM – 7:00 PM | Thursday: 9:00 AM – 7:00 PM | Friday: 9:00 AM – 7:00 PM | Saturday: 9:00 AM – 7:00 PM | Sunday: 9:00 AM – 6:30 PM,4.6,70,ChIJ20QOtb_ncUgRAKUg6j12fhk,"{""establishment"",""food"",""grocery_or_supermarket"",""point_of_interest"",""restaurant"",""store""}",independent,,,,,,,pending,standard,Google Places,2026-04-11
Oriental Market,Food & Produce,food_produce,food-and-produce,"13 Gloucester Rd, Bishopston, Bristol BS7 8AA, UK",bristol,bishopston,oriental-market,51.4706836,-2.5932488,0117 942 5002,,,https://maps.google.com/?cid=5836640812094489683,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEGEwnKFWDdajDKgCyhB-fN6Bebzjoeof7xSNFduFhLYnpLDtG2gbIugTp4fvumYfI4jOpkDRLquz-K_tsC2R4YhbyviiRSQGz3Hazgg-IZbSKwJ2fzCgQVA8p18oAIxbCWgqHcJNUDRLuaySPfvc79ylGaAUAwfYfOYmBqNY6DrQP5DIPOgs8Fn-eJRQFqIan1xVFWQ4S4DlRCMTMCIaMK1DogAyZJ7QnPcGoJaSM6Ht55aVg1oGA8qYvf1Ngm7lBm-jXFAZMv3kfa23D46rY1mMWAE1mEiVVpoIGXhA7HVQQ&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEGEwnKFWDdajDKgCyhB-fN6Bebzjoeof7xSNFduFhLYnpLDtG2gbIugTp4fvumYfI4jOpkDRLquz-K_tsC2R4YhbyviiRSQGz3Hazgg-IZbSKwJ2fzCgQVA8p18oAIxbCWgqHcJNUDRLuaySPfvc79ylGaAUAwfYfOYmBqNY6DrQP5DIPOgs8Fn-eJRQFqIan1xVFWQ4S4DlRCMTMCIaMK1DogAyZJ7QnPcGoJaSM6Ht55aVg1oGA8qYvf1Ngm7lBm-jXFAZMv3kfa23D46rY1mMWAE1mEiVVpoIGXhA7HVQQ&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 9:30 AM – 7:00 PM | Tuesday: 9:30 AM – 7:00 PM | Wednesday: 9:30 AM – 7:00 PM | Thursday: 9:30 AM – 7:00 PM | Friday: 9:30 AM – 7:00 PM | Saturday: 9:30 AM – 7:00 PM | Sunday: 12:30 – 6:00 PM,4.8,173,ChIJY0LrQAmOcUgRU4RwDuXp_1A,"{""establishment"",""food"",""grocery_or_supermarket"",""point_of_interest"",""store"",""supermarket""}",independent,,,,,,,pending,standard,Google Places,2026-04-11
Westbury Fish Bar,Food & Produce,food_produce,food-and-produce,"14 Church Rd, Bristol BS9 3EQ, UK",bristol,,westbury-fish-bar,51.4940063,-2.6177249,0117 950 8100,https://m.facebook.com/Westburyfishbar/,,https://maps.google.com/?cid=11412956835522579404,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEEU6HKVGao4gu3d3J7HXgXu5ilEtD88njpiLhMflxZ7WlAC_MCl7Nv5InolkBXxrQ_lq634q4Ya3lYznbb4BNM0wle57byfjuozWkYGffPIK8220rnZJgxuYwanqiOwV0qPls1MyPF71P6k-HEn3W70E2p0ohlJpL8avJfmVj7RkaKuVIo3yC8XFup4VoJMSx-OqDax6rM8-yb8KhW_6L4xw-dGDzKDTN-hC1os-xxEkgEssuzVKyNDroXxmrjx44DRvHfpIdgbqbFJz4OI-2jqhPS4EefWz0nyQfm5IjcMMA&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEEU6HKVGao4gu3d3J7HXgXu5ilEtD88njpiLhMflxZ7WlAC_MCl7Nv5InolkBXxrQ_lq634q4Ya3lYznbb4BNM0wle57byfjuozWkYGffPIK8220rnZJgxuYwanqiOwV0qPls1MyPF71P6k-HEn3W70E2p0ohlJpL8avJfmVj7RkaKuVIo3yC8XFup4VoJMSx-OqDax6rM8-yb8KhW_6L4xw-dGDzKDTN-hC1os-xxEkgEssuzVKyNDroXxmrjx44DRvHfpIdgbqbFJz4OI-2jqhPS4EefWz0nyQfm5IjcMMA&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,"Monday: 5:00 – 9:00 PM | Tuesday: 12:00 – 2:00 PM, 5:00 – 9:00 PM | Wednesday: 12:00 – 2:00 PM, 5:00 – 9:00 PM | Thursday: 12:00 – 2:00 PM, 5:00 – 9:00 PM | Friday: 12:00 – 2:00 PM, 5:00 – 9:00 PM | Saturday: 12:00 – 9:00 PM | Sunday: Closed",4.7,257,ChIJO39QYw6ScUgRzIswAsb3Yp4,"{""establishment"",""food"",""point_of_interest"",""restaurant""}",independent,https://facebook.com/security,,,,,,pending,standard,Google Places,2026-04-11
Sandy Park Greengrocers,Food & Produce,food_produce,food-and-produce,"45 Sandy Park Rd, Brislington, Bristol BS4 3PH, UK",bristol,brislington,sandy-park-greengrocers,51.4405819,-2.555216,,https://sandyparkgreengrocers.co.uk/,,https://maps.google.com/?cid=16326410526039905128,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEF6HFZ_JUnC7ttJBqZahyMkL5KyN2zHAnqKjsdoL5pTErUtd5_A-fMdBlsB4RyP8CO_hz1HjE16_JaLff3e2UV0i9NBhlE8jzObZMwOrKW2oCCwiMU0AAiPf8wvTfO4mjtXdUBN29qRWs6hqsoATJTaU0u_6rubyJZ1-bJfar4r7TTjwhV4EKBBeVvD0_EyoOAEw8xNXLWCAmE0BVPad_cWycX85tkPaQMzd6iPHeNE_5TyMzLcV7YC0Zr4HlYrrIFzv68YvKf0Riry28OsAi9hvyO5VkRx6SmAGhQzoEkxWw&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEF6HFZ_JUnC7ttJBqZahyMkL5KyN2zHAnqKjsdoL5pTErUtd5_A-fMdBlsB4RyP8CO_hz1HjE16_JaLff3e2UV0i9NBhlE8jzObZMwOrKW2oCCwiMU0AAiPf8wvTfO4mjtXdUBN29qRWs6hqsoATJTaU0u_6rubyJZ1-bJfar4r7TTjwhV4EKBBeVvD0_EyoOAEw8xNXLWCAmE0BVPad_cWycX85tkPaQMzd6iPHeNE_5TyMzLcV7YC0Zr4HlYrrIFzv68YvKf0Riry28OsAi9hvyO5VkRx6SmAGhQzoEkxWw&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 8:30 AM – 4:30 PM | Tuesday: 8:30 AM – 4:30 PM | Wednesday: 8:30 AM – 4:30 PM | Thursday: 8:30 AM – 4:30 PM | Friday: 8:30 AM – 4:30 PM | Saturday: 8:30 AM – 4:30 PM | Sunday: 10:00 AM – 3:00 PM,4.9,53,ChIJAzIgqtmPcUgRaJPOVd8Pk-I,"{""establishment"",""food"",""grocery_or_supermarket"",""point_of_interest"",""store""}",independent,https://www.facebook.com/sandypark.greengrocers.7,https://www.instagram.com/sandyparkgreengrocers,,,,,pending,standard,Google Places,2026-04-11
Hugo's Greengrocer,Food & Produce,food_produce,food-and-produce,"73 North St, Bedminster, Bristol BS3 1ES, UK",bristol,bedminster,hugo's-greengrocer,51.4406015,-2.6046726,0117 966 1632,https://hugosgreengrocer.com/,hugo@hugosgreengrocer.co.uk,https://maps.google.com/?cid=17184104784430885743,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEESQhRydrXCy4i9D9WWqp6RJK7jzYeYP2WlB0D4IFcV_rqB5pZtV8gk798hdoUg3AOa4Ug8slQ-mGR3UwOGbRig4WkE8OvNQAt68LuSQs1TGl8h_hQ1VBHpt3e6PBm9ME09KwynqEfDmiwmXJQRIOzYhB6Q9IFv-I3Y8kzsoaEOqs2DVjdR3viCCYWZTFBjF_7fBz6k6GXj5H0xltgqbBjQSJuWpc_x9K3pXF21OrZvS_6zvOnPSD16JsvtBDwgdE-bM74CNV-eqAzYpJGJcAfUIIzRK5oRDgBQ6NCcrnvjIelK3E3DGNlGwGSuHPbkx1DCLlVMoBbnXetqzipITT2RDeFNjNA8U8F4kqyWQD4qDgDrgNztm1pwgNh9uXorh7MlD5OzDDX2amPGRAu3jFSE3LVTZpxZgccbrFvMtxgHNtZX&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEESQhRydrXCy4i9D9WWqp6RJK7jzYeYP2WlB0D4IFcV_rqB5pZtV8gk798hdoUg3AOa4Ug8slQ-mGR3UwOGbRig4WkE8OvNQAt68LuSQs1TGl8h_hQ1VBHpt3e6PBm9ME09KwynqEfDmiwmXJQRIOzYhB6Q9IFv-I3Y8kzsoaEOqs2DVjdR3viCCYWZTFBjF_7fBz6k6GXj5H0xltgqbBjQSJuWpc_x9K3pXF21OrZvS_6zvOnPSD16JsvtBDwgdE-bM74CNV-eqAzYpJGJcAfUIIzRK5oRDgBQ6NCcrnvjIelK3E3DGNlGwGSuHPbkx1DCLlVMoBbnXetqzipITT2RDeFNjNA8U8F4kqyWQD4qDgDrgNztm1pwgNh9uXorh7MlD5OzDDX2amPGRAu3jFSE3LVTZpxZgccbrFvMtxgHNtZX&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 7:00 AM – 6:00 PM | Tuesday: 7:00 AM – 6:00 PM | Wednesday: 7:00 AM – 6:00 PM | Thursday: 7:00 AM – 6:00 PM | Friday: 7:00 AM – 6:00 PM | Saturday: 7:00 AM – 6:00 PM | Sunday: 8:00 AM – 4:00 PM,4.5,115,ChIJMXGluy2McUgRb-sXk0E0eu4,"{""establishment"",""florist"",""food"",""grocery_or_supermarket"",""point_of_interest"",""store"",""supermarket""}",independent,,,,,,,pending,standard,Google Places,2026-04-11
Gloucester Road Fruiteries,Food & Produce,food_produce,food-and-produce,"135 Gloucester Rd, Bishopston, Bristol BS7 8AX, UK",bristol,bishopston,gloucester-road-fruiteries,51.4735785,-2.5910199,07830 073489,,,https://maps.google.com/?cid=8216671335100540009,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEFocje3tJdwCGN3WZCWCC7SRyVNTQQg5NK9J_gb0lbvOF1XcAnO8XYC7ivtZBryv7z-FR_nQQY7d533Y8KE_f3xLgLphuvkbYcbbL17mgoT9HRfwGyLIsawL2b50_VsWO-bYhPjkZmKF3Mt7lYBonDFNzcl6ZuirGeRV_CKKqCaeal9lK4vykhbarPJbUdMnESxPlHLMpxR-GbEAf4mP1A8zUaPj7vxHajpHR16x_u2hQkcEby4JkVuw36sTtzbx-ykG9lAM9CKjrtpmwk4CxiSeohLtDhGufT4dzwuCd8BbksZKWU1Gb2BTsnmCtNFJi7wRQbUwsTMSGciLaHpIdrcLQrfqNkak00BvtUgH8H_6-xhMMWibetDHlaE5nRACHgTkzD4ie6eM5ep1k0GASaLMpNOZIn2_1YJ0cg1yk9qLQ&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEFocje3tJdwCGN3WZCWCC7SRyVNTQQg5NK9J_gb0lbvOF1XcAnO8XYC7ivtZBryv7z-FR_nQQY7d533Y8KE_f3xLgLphuvkbYcbbL17mgoT9HRfwGyLIsawL2b50_VsWO-bYhPjkZmKF3Mt7lYBonDFNzcl6ZuirGeRV_CKKqCaeal9lK4vykhbarPJbUdMnESxPlHLMpxR-GbEAf4mP1A8zUaPj7vxHajpHR16x_u2hQkcEby4JkVuw36sTtzbx-ykG9lAM9CKjrtpmwk4CxiSeohLtDhGufT4dzwuCd8BbksZKWU1Gb2BTsnmCtNFJi7wRQbUwsTMSGciLaHpIdrcLQrfqNkak00BvtUgH8H_6-xhMMWibetDHlaE5nRACHgTkzD4ie6eM5ep1k0GASaLMpNOZIn2_1YJ0cg1yk9qLQ&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 7:00 AM – 7:00 PM | Tuesday: 7:00 AM – 7:00 PM | Wednesday: 7:00 AM – 7:00 PM | Thursday: 7:00 AM – 7:00 PM | Friday: 7:00 AM – 7:00 PM | Saturday: 7:00 AM – 7:00 PM | Sunday: 8:00 AM – 6:00 PM,4.5,37,ChIJN3sKKw-OcUgRaWTNpAt7B3I,"{""establishment"",""food"",""grocery_or_supermarket"",""point_of_interest"",""store""}",independent,,,,,,,pending,standard,Google Places,2026-04-11
Full Basket Greengrocers & Food Store,Food & Produce,food_produce,food-and-produce,"224 Cheltenham Rd, Redland, Bristol BS6 5QU, UK",bristol,redland,full-basket-greengrocers-food-store,51.4697417,-2.5934256,07492 606280,,,https://maps.google.com/?cid=10419793054863338487,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEEpb-1OiPemxNHglVQKY9cxpjOipb2l1cCAaPBiurnWoyYpTOliym9Vv12WotJJZYCPCgGK5plbsCCbC6UMQQUh7SmMRLo1mwh8MEc896UzTOQCqWOPeL52gG0G3dPi_DRivdnqLRSeWro5h16k-ygQs0H3jAvg0emYuXgvJSxHyP6oFkOp1qResNqXvrC3f32vyeKyN9qmx3KuZRNTY7fznVEziIhuoAf4ynKakJyY-ktnzx9Oiu63FWCWgSDjjQMOEqyFBXbBd9PN-8dcT0fVijCcFCmjIibXBTA1HWzY_JpUqiEHv4I0icskukH20Rhqe86-TAsZ-NrtcnLh03m_vf8EFraE2RTdww-LKqqDa0Tq57XS_jkRZm1sB5IGbyg_vhS-PYcLdN2loBPII4QRwYFztlbH4XyprbTmDsk203s&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEEpb-1OiPemxNHglVQKY9cxpjOipb2l1cCAaPBiurnWoyYpTOliym9Vv12WotJJZYCPCgGK5plbsCCbC6UMQQUh7SmMRLo1mwh8MEc896UzTOQCqWOPeL52gG0G3dPi_DRivdnqLRSeWro5h16k-ygQs0H3jAvg0emYuXgvJSxHyP6oFkOp1qResNqXvrC3f32vyeKyN9qmx3KuZRNTY7fznVEziIhuoAf4ynKakJyY-ktnzx9Oiu63FWCWgSDjjQMOEqyFBXbBd9PN-8dcT0fVijCcFCmjIibXBTA1HWzY_JpUqiEHv4I0icskukH20Rhqe86-TAsZ-NrtcnLh03m_vf8EFraE2RTdww-LKqqDa0Tq57XS_jkRZm1sB5IGbyg_vhS-PYcLdN2loBPII4QRwYFztlbH4XyprbTmDsk203s&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 7:00 AM – 8:00 PM | Tuesday: 7:00 AM – 8:00 PM | Wednesday: 7:00 AM – 8:00 PM | Thursday: 7:00 AM – 8:00 PM | Friday: 7:00 AM – 8:00 PM | Saturday: 7:00 AM – 8:00 PM | Sunday: 8:00 AM – 7:00 PM,4.6,41,ChIJ-1kUzwuOcUgR9ys2tJOKmpA,"{""establishment"",""food"",""grocery_or_supermarket"",""point_of_interest"",""store""}",independent,,,,,,,pending,standard,Google Places,2026-04-11
Lloyds,Food & Produce,food_produce,food-and-produce,"81 Henleaze Rd, Henleaze, Bristol BS9 4JP, UK",bristol,henleaze,lloyds,51.4856306,-2.6113968,0117 962 3640,http://lloyds-greengrocer.poi.place/,,https://maps.google.com/?cid=10841309019350439390,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEEx0sCLQ7iQE01Zl5m-hOCSmFdfWvDV9EVbtHpTqXVkMh3d4VyzJqh5grn-kemRufCwoDZytnghFYkn8GE4MLAoRDZWUZw5mrSYeyK-CW9IkigcHCDs_y8jLFvVo-tsxkVh_v5GtC7v9x36w3CMzLqYBAgdiuCUdg2Fjo5XlO4wyNOAXHE8_kVcx2MeXtorby_q_8Z2kdZ-5w2Nt3QNzMJhUZmk4jV0bey8imMjN8K6XU-AZgZhnP-Ehj1X2BaQqDieEfR_H5EI0hvzGUzNWd4wNe--sXY06Elkg2mHNI3isJWnqsx6Utu7Yevcncjn7UuyDytzkmAJ8XonlBVXofnZ6nZ3e6oLc0plXJh0WnJQLSv6oFHkSCdh2rXji54z39eNfQPMKcYzgg9QH7GgUGtuTR8dJxnmuH98jJpZgkl-BA&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEEx0sCLQ7iQE01Zl5m-hOCSmFdfWvDV9EVbtHpTqXVkMh3d4VyzJqh5grn-kemRufCwoDZytnghFYkn8GE4MLAoRDZWUZw5mrSYeyK-CW9IkigcHCDs_y8jLFvVo-tsxkVh_v5GtC7v9x36w3CMzLqYBAgdiuCUdg2Fjo5XlO4wyNOAXHE8_kVcx2MeXtorby_q_8Z2kdZ-5w2Nt3QNzMJhUZmk4jV0bey8imMjN8K6XU-AZgZhnP-Ehj1X2BaQqDieEfR_H5EI0hvzGUzNWd4wNe--sXY06Elkg2mHNI3isJWnqsx6Utu7Yevcncjn7UuyDytzkmAJ8XonlBVXofnZ6nZ3e6oLc0plXJh0WnJQLSv6oFHkSCdh2rXji54z39eNfQPMKcYzgg9QH7GgUGtuTR8dJxnmuH98jJpZgkl-BA&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 7:00 AM – 5:30 PM | Tuesday: 7:00 AM – 5:30 PM | Wednesday: 7:00 AM – 5:30 PM | Thursday: 7:00 AM – 5:30 PM | Friday: 7:00 AM – 5:30 PM | Saturday: 7:00 AM – 5:30 PM | Sunday: Closed,4.7,174,ChIJV-Pv_veNcUgR3hWfBh0RdJY,"{""establishment"",""food"",""grocery_or_supermarket"",""point_of_interest"",""store""}",independent,,,,,,,pending,standard,Google Places,2026-04-11
