name,category,category_key,category_slug,address,city_slug,area_slug,business_slug,latitude,longitude,phone,website,email,google_maps_url,photo_url,image_url,google_summary,opening_hours,google_rating,google_review_count,google_place_id,tags,chain_flag,social_facebook,social_instagram,social_twitter,social_tiktok,social_linkedin,social_youtube,status,ranking_tier,source,scrape_date,last_synced_at
Hot Spot,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"264 Stapleton Rd, Easton, Bristol BS5 0NP, UK",bristol,easton,hot-spot,51.4663055,-2.5690029,0117 951 8761,,,https://maps.google.com/?cid=11726676514117491328,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEED0hgA7nLnJKGvP8c8d2eaIyaKxOV3JfiVv-por-9_T5K1wv4DPC81XYopooisXH8yc6A5brbNcPdBm1v5M_IgOAYgRwXG8DjeAQ76jXhAaapBwrSyl_srj7J9GjekG0aIBIraNaRpOnGFhM3jOwuIz-kl3JxqmCQ62HyBTr_q_rfDi-3mYNWvrjUAqOS2SobhddtxN_KDJOXDU13FiuH2osXZLPTwxRxS1_zaH4Fc7dqD7bSBlxozyOp1KkBRiMmt4_bMUBI41X0Vu2IP1XjVO7_os7xEfBVgY4LPJNhP0Cpxem7uGr_A9zD5pp9nIWrrT1nkQssgWuRk_qYNqsu-myNgOFBHO-GzjkwBP_snH_35r9jey4mswp-D-SXdi8csdQDLb3iYHCdkDDps5Y_Z4ne-yzu3mRwNFYxaUhjA5Q&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEED0hgA7nLnJKGvP8c8d2eaIyaKxOV3JfiVv-por-9_T5K1wv4DPC81XYopooisXH8yc6A5brbNcPdBm1v5M_IgOAYgRwXG8DjeAQ76jXhAaapBwrSyl_srj7J9GjekG0aIBIraNaRpOnGFhM3jOwuIz-kl3JxqmCQ62HyBTr_q_rfDi-3mYNWvrjUAqOS2SobhddtxN_KDJOXDU13FiuH2osXZLPTwxRxS1_zaH4Fc7dqD7bSBlxozyOp1KkBRiMmt4_bMUBI41X0Vu2IP1XjVO7_os7xEfBVgY4LPJNhP0Cpxem7uGr_A9zD5pp9nIWrrT1nkQssgWuRk_qYNqsu-myNgOFBHO-GzjkwBP_snH_35r9jey4mswp-D-SXdi8csdQDLb3iYHCdkDDps5Y_Z4ne-yzu3mRwNFYxaUhjA5Q&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 12:00 – 11:00 PM | Tuesday: 12:00 – 11:00 PM | Wednesday: 12:00 – 11:00 PM | Thursday: 12:00 – 11:00 PM | Friday: 12:00 – 11:00 PM | Saturday: 12:00 – 11:00 PM | Sunday: 12:00 – 11:00 PM,4,215,ChIJycu5eD-OcUgRgJrjsyiGvaI,"{""establishment"",""food"",""point_of_interest"",""restaurant""}",independent,,,,,,,pending,standard,Google Places,2026-04-11,2026-04-11 16:25:04
Khyber Restaurant,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"266 Stapleton Rd, Easton, Bristol BS5 0NP, UK",bristol,easton,khyber-restaurant,51.4663408,-2.5689913,0117 462 5597,,,https://maps.google.com/?cid=13754057040476209602,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEEGrevP48Y914ftw2YgHkHDEq_ZH7WPRaabrEHPhsecezuSN-8EBRBJUvGnZQq9XLussaN-oDO8LYjCQgjfH-DtCKdF64ze-sprvOi24fp5lq0O8Ae7RUKNyC-2Z7RoT1f1aBi_mCiN4zabfELhB1njVN-h5YSRJ2f21QgcCodO-wqYilzurT3duEt7_Cn2cPNvBkeGxMk9ORIUhtlME6Ay91yfgZuJv_4xhBX7r9nzs7dggCFD7Vf9EaAgvnGfZMHnQQM6DXh4yopD22fApIsHZfMWxJSSLjzecmqwREGOtw&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEEGrevP48Y914ftw2YgHkHDEq_ZH7WPRaabrEHPhsecezuSN-8EBRBJUvGnZQq9XLussaN-oDO8LYjCQgjfH-DtCKdF64ze-sprvOi24fp5lq0O8Ae7RUKNyC-2Z7RoT1f1aBi_mCiN4zabfELhB1njVN-h5YSRJ2f21QgcCodO-wqYilzurT3duEt7_Cn2cPNvBkeGxMk9ORIUhtlME6Ay91yfgZuJv_4xhBX7r9nzs7dggCFD7Vf9EaAgvnGfZMHnQQM6DXh4yopD22fApIsHZfMWxJSSLjzecmqwREGOtw&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 11:00 AM – 12:30 AM | Tuesday: 11:00 AM – 12:30 AM | Wednesday: 11:00 AM – 12:30 AM | Thursday: 11:00 AM – 12:30 AM | Friday: 11:00 AM – 12:30 AM | Saturday: 11:00 AM – 12:30 AM | Sunday: 11:00 AM – 12:30 AM,4.6,287,ChIJsc5uUQCPcUgRwoELlgE64L4,"{""establishment"",""food"",""meal_takeaway"",""point_of_interest"",""restaurant""}",independent,,,,,,,pending,standard,Google Places,2026-04-11,2026-04-11 16:25:05
Alwaha,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"4 High St, Easton, Bristol BS5 6DL, UK",bristol,easton,alwaha,51.4664663,-2.5647627,0117 935 5339,,,https://maps.google.com/?cid=16709540964179846045,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEGmbMGOa0_f0BDrcbROTzr07Z3A2ENsvxmMqkJd4iIbHwEqpNVF_jM8gB3uAEhDmC2tv4KtNAct935GHBeD3-GQzzmIlHt1mgLeDspAc6jmas8L-HcBwF8O_A_Mfu09lARM23yJwPiZ9pOWyqONjGVGeOkgYCzc0qMhmn7-a_JlohEozIbCOA269R9gLQrkpBT7DHQty0oRRoHPMVSO062pI_UK3MW8cAmrhsHRUDpxQEHhjiiP8bsjnc2uS8QOb4hhoB_96YeigFImBdUqErKtQDR14Aa_jOt5vxMbFA6DZA&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEGmbMGOa0_f0BDrcbROTzr07Z3A2ENsvxmMqkJd4iIbHwEqpNVF_jM8gB3uAEhDmC2tv4KtNAct935GHBeD3-GQzzmIlHt1mgLeDspAc6jmas8L-HcBwF8O_A_Mfu09lARM23yJwPiZ9pOWyqONjGVGeOkgYCzc0qMhmn7-a_JlohEozIbCOA269R9gLQrkpBT7DHQty0oRRoHPMVSO062pI_UK3MW8cAmrhsHRUDpxQEHhjiiP8bsjnc2uS8QOb4hhoB_96YeigFImBdUqErKtQDR14Aa_jOt5vxMbFA6DZA&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 12:00 PM – 12:00 AM | Tuesday: 12:00 PM – 12:00 AM | Wednesday: 12:00 PM – 12:00 AM | Thursday: 12:00 PM – 12:00 AM | Friday: 12:00 PM – 12:00 AM | Saturday: 12:00 PM – 12:00 AM | Sunday: 12:00 PM – 12:00 AM,4,410,ChIJIWiMmDiOcUgRnSPH2fk25Oc,"{""establishment"",""food"",""meal_takeaway"",""point_of_interest"",""restaurant""}",independent,,,,,,,pending,standard,Google Places,2026-04-11,2026-04-11 16:25:05
Real Habesha Restaurant,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"146 Stapleton Rd, St Jude's, Bristol BS5 0PU, UK",bristol,saint-judes,real-habesha-restaurant,51.46229659999999,-2.5720898,07501 132654,,,https://maps.google.com/?cid=12840726557664935112,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEE2rKBsHMGCe6H_wxkBX7jkmdQPtdBuZXuJR1vqSqGkfcsfCnvxV1t2d3eH0BFP8BOU-uPh6NpCMk_ZXYvNF-55y6zqaAFza4hOWPSMFoec1qNyWvapBxaDox1dCR2K8hY2w82Zu5eBZWl1y34HzV8Rwa557DWzGzhh2F7wtX3-tOGAj6Qz5N96bQoj2u5a2VAuG3DLjA9e5VVQKiE1mURP7AkAhxN0hv40K3gUefKWU-FeE6AsgZgKJMd2-P3l3ufT8ZKmSPqLgMK6Nn5XqFzd1yGP39kR_C5VQQmzK2-68a70Fs71znf8DHpHRqoOqWPO5lU05IXI452aPmUB0mbO0m5yG26CjMfCd0droVDyA2b_0VYQCP2URtzIXKli6ypMrQDcXF1DJ2azH1jT4qiuI7wkeh_YwSTv4QVZjU8wWXo&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEE2rKBsHMGCe6H_wxkBX7jkmdQPtdBuZXuJR1vqSqGkfcsfCnvxV1t2d3eH0BFP8BOU-uPh6NpCMk_ZXYvNF-55y6zqaAFza4hOWPSMFoec1qNyWvapBxaDox1dCR2K8hY2w82Zu5eBZWl1y34HzV8Rwa557DWzGzhh2F7wtX3-tOGAj6Qz5N96bQoj2u5a2VAuG3DLjA9e5VVQKiE1mURP7AkAhxN0hv40K3gUefKWU-FeE6AsgZgKJMd2-P3l3ufT8ZKmSPqLgMK6Nn5XqFzd1yGP39kR_C5VQQmzK2-68a70Fs71znf8DHpHRqoOqWPO5lU05IXI452aPmUB0mbO0m5yG26CjMfCd0droVDyA2b_0VYQCP2URtzIXKli6ypMrQDcXF1DJ2azH1jT4qiuI7wkeh_YwSTv4QVZjU8wWXo&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,"Bustling hangout with traditional Ethiopian meat & vegetarian dishes, plus hot & cold drinks.",Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 12:00 – 10:00 PM,4.6,335,ChIJz9TqdmqOcUgRyPyKZ8VsM7I,"{""establishment"",""food"",""point_of_interest"",""restaurant""}",independent,,,,,,,pending,standard,Google Places,2026-04-11,2026-04-11 16:25:05
Ababo's Cuisine (Ethiopia),Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"Easton Community Centre, Kilburn St, Easton, Bristol BS5 6AW, UK",bristol,easton,ababos-cuisine-ethiopia,51.46180829999999,-2.5629176,07588 869995,https://www.instagram.com/ababoscuisine/,,https://maps.google.com/?cid=4859495169150643468,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEGI9K2cJUFgGBxvhWb5tY9oA201BYbfeSVhpmcCFYgamgykXQ5Nr8UlCt59FCNZe87jnEPIOf0_9CZZ1SpvCRfGRQNkpYqnUi1ce4vVJyYxi97mKZeAenT0UG9_dluhfsfSSJcfDGAe-x3DPGDv1xTssJItkMVXWVRkDQDSzkZm5MrGEmigBz-u-SoEqE-sufBLvbnRPWHM1NGGxjNghNRsqKTSS93xg9TeBCFvkVyCI8Gkh_7hFiLM5hqVvEbhzFnH_Aa7QHJwYC1MebzP42plYb-3EMfx3EIZaxeT73CFrMrQsTEqZxjgx1SbIpPhh7SQBgf3OnicUiLxo3IhF44l-WkGMJeKi_ANE3A9R08PCUH8oj3vQdlDSPDcfqhfP0fyWF2KnJA4iORYW5gm4zMBX1LwnCqERuFTnXHui51fvg&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEGI9K2cJUFgGBxvhWb5tY9oA201BYbfeSVhpmcCFYgamgykXQ5Nr8UlCt59FCNZe87jnEPIOf0_9CZZ1SpvCRfGRQNkpYqnUi1ce4vVJyYxi97mKZeAenT0UG9_dluhfsfSSJcfDGAe-x3DPGDv1xTssJItkMVXWVRkDQDSzkZm5MrGEmigBz-u-SoEqE-sufBLvbnRPWHM1NGGxjNghNRsqKTSS93xg9TeBCFvkVyCI8Gkh_7hFiLM5hqVvEbhzFnH_Aa7QHJwYC1MebzP42plYb-3EMfx3EIZaxeT73CFrMrQsTEqZxjgx1SbIpPhh7SQBgf3OnicUiLxo3IhF44l-WkGMJeKi_ANE3A9R08PCUH8oj3vQdlDSPDcfqhfP0fyWF2KnJA4iORYW5gm4zMBX1LwnCqERuFTnXHui51fvg&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: Closed | Tuesday: 9:00 AM – 5:00 PM | Wednesday: 9:00 AM – 5:00 PM | Thursday: 9:00 AM – 5:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: 10:00 AM – 4:00 PM | Sunday: Closed,5,117,ChIJCYNttqePcUgRDG3zEBxlcEM,"{""establishment"",""food"",""point_of_interest"",""restaurant""}",independent,,https://www.instagram.com/ababoscuisine,,,,,pending,standard,Google Places,2026-04-11,2026-04-11 16:25:07
Amic's,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"138, 140 Stapleton Rd, St Jude's, Bristol BS5 0PU, UK",bristol,saint-judes,amics,51.4622383,-2.5722496,0117 952 0333,,,https://maps.google.com/?cid=6750111885244476798,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEEGRrdzbOxr1q9K7to7MIqXcR7moTf8u1NX3lIT5C7ilYRXf441I9NOBy829tfuR53NkhyCpi4F4XwQnjLtgTF4mXqaPiMnDAZtPidBZ8p57kjq8ZJNtdh3Rc5OiH-4qfH8RsXbtQ2SrBP332lw4qbFUDOImKwJxkWNkOeLu3my_KgZmo-7jrt7Cio6F5ofDflV463URTSQTk_Rur6wmtRJitVIdLJ4kDwotOX2ZHFmbpRKHTjBBfB2z3mjz4XbENi2drRDbF7tMK6cnuDlbkWkZqZXgNTLPtM2P4KN4xGRtw&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEEGRrdzbOxr1q9K7to7MIqXcR7moTf8u1NX3lIT5C7ilYRXf441I9NOBy829tfuR53NkhyCpi4F4XwQnjLtgTF4mXqaPiMnDAZtPidBZ8p57kjq8ZJNtdh3Rc5OiH-4qfH8RsXbtQ2SrBP332lw4qbFUDOImKwJxkWNkOeLu3my_KgZmo-7jrt7Cio6F5ofDflV463URTSQTk_Rur6wmtRJitVIdLJ4kDwotOX2ZHFmbpRKHTjBBfB2z3mjz4XbENi2drRDbF7tMK6cnuDlbkWkZqZXgNTLPtM2P4KN4xGRtw&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 6:00 AM – 12:00 PM | Tuesday: 6:00 AM – 12:00 PM | Wednesday: 6:00 AM – 12:00 PM | Thursday: 6:00 AM – 12:00 PM | Friday: 6:00 AM – 12:00 PM | Saturday: 6:00 AM – 12:00 PM | Sunday: 6:00 AM – 12:00 PM,5,7,ChIJ0SJlZeCPcUgRfq0j-v42rV0,"{""establishment"",""food"",""point_of_interest"",""restaurant""}",independent,,,,,,,pending,standard,Google Places,2026-04-11,2026-04-11 16:25:07
Noshh Grill,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"276 Stapleton Rd, Easton, Bristol BS5 0NW, UK",bristol,easton,noshh-grill,51.4666457,-2.5688016,07411 163217,https://www.noshh.co.uk/,info@noshh.co.uk,https://maps.google.com/?cid=3656051160025772436,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEEAsOzdNxkPg_QnzPIw4EAGg4M6BLWnu9Uen-F7OuMAOWLhjjw_rSXUleNsbbuQk7hPm9bE9v32sakCpsikIJFCm5kmp74jzrvTbZI9l9d9OVXCKEoE0B7QRPVdqQiM7LUQg6zfUolQYppwKisOHY6yPaTsWPraCDQJ5Q6YZPopiuqlpFCLK8GZLPuqzSymtZLDc4DDo8hBtrL8jaa6qkEaCeXdjS31xKhYEws93T0VkbGmrAqRXztjK5bTFROhNhTTZymrgH0AhVTD4bNZbvy7GnKmvWbigPLMnjiv4nQ&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEEAsOzdNxkPg_QnzPIw4EAGg4M6BLWnu9Uen-F7OuMAOWLhjjw_rSXUleNsbbuQk7hPm9bE9v32sakCpsikIJFCm5kmp74jzrvTbZI9l9d9OVXCKEoE0B7QRPVdqQiM7LUQg6zfUolQYppwKisOHY6yPaTsWPraCDQJ5Q6YZPopiuqlpFCLK8GZLPuqzSymtZLDc4DDo8hBtrL8jaa6qkEaCeXdjS31xKhYEws93T0VkbGmrAqRXztjK5bTFROhNhTTZymrgH0AhVTD4bNZbvy7GnKmvWbigPLMnjiv4nQ&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 12:00 – 11:00 PM | Tuesday: 12:00 – 11:00 PM | Wednesday: 12:00 – 11:00 PM | Thursday: 12:00 – 11:00 PM | Friday: 12:00 – 11:00 PM | Saturday: 12:00 – 11:00 PM | Sunday: 12:00 – 11:00 PM,4.4,192,ChIJRzX0o7yPcUgRlLH90SjnvDI,"{""establishment"",""food"",""point_of_interest"",""restaurant""}",independent,,https://www.instagram.com/noshhgrill,,,,,pending,standard,Google Places,2026-04-11,2026-04-11 16:25:09
Ahmed Halal Takeaway & Restaurant,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"St Jude's, Bristol BS5 0PU, UK",bristol,saint-judes,ahmed-halal-takeaway-restaurant,51.4621242,-2.5722817,,,,https://maps.google.com/?cid=14976684778331807386,,,,,,,ChIJsd-9c2qOcUgRmp53vXTf188,"{""establishment"",""food"",""point_of_interest"",""restaurant""}",independent,,,,,,,pending,standard,Google Places,2026-04-11,2026-04-11 16:25:10
Shah's Desi Food,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"2 Roman Rd, Easton, Bristol BS5 6DH, UK",bristol,easton,shahs-desi-food,51.4663106,-2.564378,0117 333 7868,,,https://maps.google.com/?cid=5523666475697886765,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEGO7g1e0sQeyBCiVB_tzk9eL7cFBGOWESH_qaPqp9MLfJH6S9vRcakvkRuGauzUYRqRnCChTATVNhKFiCyRX5KrXwwX9nvOjTyBrSMA9uXfQubCDROzLGgCM9FfQS2XJTNSH9kBMXA58NFf-LiCtvOtiqKz1na1PwjFgykg9GCP7Fm07A1pwYp9rVx0cRRVg8oOMNdczifQ4Zw5_7UeM6Y0te62Yf64rYVPSxXv1dOM_TKhRO7tx33ywfNbE2KOWgss6wQ37VTJYHk_UuyhYa--QqAnowfzUW0w6tO0L2Cg-a6R2CAZt6jQZZkw5WOcTwQ48fYuPKfG5pPr9_nSZ0fqhW4oz9C00BpesQM0WCK8nA83dmw5-zBzNf992gRMJVddEYP458Dzl2zBdmZfYuyH2SE8e5aOi8rnfs73GRWSSw&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEGO7g1e0sQeyBCiVB_tzk9eL7cFBGOWESH_qaPqp9MLfJH6S9vRcakvkRuGauzUYRqRnCChTATVNhKFiCyRX5KrXwwX9nvOjTyBrSMA9uXfQubCDROzLGgCM9FfQS2XJTNSH9kBMXA58NFf-LiCtvOtiqKz1na1PwjFgykg9GCP7Fm07A1pwYp9rVx0cRRVg8oOMNdczifQ4Zw5_7UeM6Y0te62Yf64rYVPSxXv1dOM_TKhRO7tx33ywfNbE2KOWgss6wQ37VTJYHk_UuyhYa--QqAnowfzUW0w6tO0L2Cg-a6R2CAZt6jQZZkw5WOcTwQ48fYuPKfG5pPr9_nSZ0fqhW4oz9C00BpesQM0WCK8nA83dmw5-zBzNf992gRMJVddEYP458Dzl2zBdmZfYuyH2SE8e5aOi8rnfs73GRWSSw&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,,4.6,62,ChIJ1xrXROaPcUgRLda03WQBqEw,"{""establishment"",""food"",""point_of_interest"",""restaurant""}",independent,,,,,,,pending,standard,Google Places,2026-04-11,2026-04-11 16:25:10
Aladdins,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"6-8 High St, Easton, Bristol BS5 6DL, UK",bristol,easton,aladdins,51.4664686,-2.5646905,0117 239 1742,http://aladdinsbristol.co.uk/,,https://maps.google.com/?cid=9874018246833351792,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEFJhd4QgDU8FI5_y7J13cMCWz3xhF9I_TA8J8vksDTYfoIF6YGLwJ0GV62YEQ9f44j8mMEm_LFYNQccgm7Z-qzUQmpEZtuTxXMtLmi4166WJZAjwfvxrYKw6-0QoiIVdDMRXMC5yArKhhcPUbJmL-dkHp18xA975_ekhOAK16gdG0ltTxilFgkgLHp10zdCw5IyOIc019-7LUyIPQpSrzcoS7Wr8QCZsM41kbzcIcpHxZBKOoeGFX6bzpnmKN-wpErtEWMCoO8chh7R6R3X5iuFVAUfkGxOfFaZKqY7ltvvxA&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEFJhd4QgDU8FI5_y7J13cMCWz3xhF9I_TA8J8vksDTYfoIF6YGLwJ0GV62YEQ9f44j8mMEm_LFYNQccgm7Z-qzUQmpEZtuTxXMtLmi4166WJZAjwfvxrYKw6-0QoiIVdDMRXMC5yArKhhcPUbJmL-dkHp18xA975_ekhOAK16gdG0ltTxilFgkgLHp10zdCw5IyOIc019-7LUyIPQpSrzcoS7Wr8QCZsM41kbzcIcpHxZBKOoeGFX6bzpnmKN-wpErtEWMCoO8chh7R6R3X5iuFVAUfkGxOfFaZKqY7ltvvxA&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 11:00 AM – 12:00 AM | Tuesday: 11:00 AM – 12:00 AM | Wednesday: 11:00 AM – 12:00 AM | Thursday: 11:00 AM – 12:00 AM | Friday: 11:00 AM – 12:00 AM | Saturday: 11:00 AM – 12:00 AM | Sunday: 11:00 AM – 12:00 AM,4.5,195,ChIJe-AtfcKPcUgRcCw63EePB4k,"{""establishment"",""food"",""meal_takeaway"",""point_of_interest"",""restaurant""}",independent,https://www.facebook.com/profile.php,,,,,,pending,standard,Google Places,2026-04-11,2026-04-11 16:25:13
Msala Postcode,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"15 High St, Easton, Bristol BS5 6DL, UK",bristol,easton,msala-postcode,51.4665792,-2.5642559,0117 279 7199,https://msalapostcode.co.uk/,,https://maps.google.com/?cid=2466573254429630666,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEE80Rao7UPjCDNWoJDvE23mbIMKJqf1ZGVyDjujmL14aUqhZMM22TV040uWmGI0yCVm5436wthjxilsW3XFoNdLzX9zWCth-O7dygwRC4GbLIBk_VO1FQz6WGbaGvgXLtO9LgtGa01jpe7F2_onpuktVgsaI1-VdvOm7UkRKvgtP-jBONHev25lXl-6MUdUtgkNH3QrT947iwtdvaiNTjbQ8FozIYZZakRZwkwtDzIGnS1V2375DGC2V6nNVNoEkCBCRjFKUXUxAG0evoss1p7u_4zW6otEqr9vf0QSCr2bVRHPdUbgOpsAGoeu8fImmoUpjXzwVJXv8y1YLxb-G3TM9GN9Pr2bsqBA9OWi37RWwa077R_TI862YpYN6zgWw_RbNX26HiucFMhyP647N9uNA1BzSqAMOE_Jcjj8FPWLVl0ohTlRmYshDHK_m4oD&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEE80Rao7UPjCDNWoJDvE23mbIMKJqf1ZGVyDjujmL14aUqhZMM22TV040uWmGI0yCVm5436wthjxilsW3XFoNdLzX9zWCth-O7dygwRC4GbLIBk_VO1FQz6WGbaGvgXLtO9LgtGa01jpe7F2_onpuktVgsaI1-VdvOm7UkRKvgtP-jBONHev25lXl-6MUdUtgkNH3QrT947iwtdvaiNTjbQ8FozIYZZakRZwkwtDzIGnS1V2375DGC2V6nNVNoEkCBCRjFKUXUxAG0evoss1p7u_4zW6otEqr9vf0QSCr2bVRHPdUbgOpsAGoeu8fImmoUpjXzwVJXv8y1YLxb-G3TM9GN9Pr2bsqBA9OWi37RWwa077R_TI862YpYN6zgWw_RbNX26HiucFMhyP647N9uNA1BzSqAMOE_Jcjj8FPWLVl0ohTlRmYshDHK_m4oD&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 2:30 – 11:00 PM | Tuesday: 2:30 – 11:00 PM | Wednesday: 2:30 – 11:00 PM | Thursday: 2:30 – 11:00 PM | Friday: 2:30 – 11:00 PM | Saturday: 2:30 – 11:00 PM | Sunday: 2:30 – 11:00 PM,5,15,ChIJHXjQe9WPcUgRyuDBck4HOyI,"{""establishment"",""food"",""point_of_interest"",""restaurant""}",independent,,,,,,,pending,standard,Google Places,2026-04-11,2026-04-11 16:25:14
Cook Out Wednesday,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"Easton, Bristol BS5 6BZ, UK",bristol,easton,cook-out-wednesday,51.465129,-2.5614396,,,,https://maps.google.com/?cid=10490704929710349891,,,,,,,ChIJs8wYJACPcUgRQx7TKo14lpE,"{""establishment"",""food"",""point_of_interest"",""restaurant""}",independent,,,,,,,pending,standard,Google Places,2026-04-11,2026-04-11 16:25:14
