osm_id,name,address,latitude,longitude,category,category_key,category_slug,city_slug,area_slug,business_slug,status,chain_flag,ranking_tier,is_featured,phone,email,website,google_maps_url,opening_hours,social_facebook,social_instagram,social_twitter,social_tiktok,social_linkedin,social_youtube,google_place_id,google_summary,google_rating,google_review_count,wikidata_id,fsa_rating,fsa_hygiene_score,fsa_establishment_id,photo_url,image_url,logo_url,show_logo,add_listing_illustration,illustration_status,illustration_url,illustration_source_photo,illustration_generated_at,description,editor_notes,story_draft,founders_story,founders_image,tags,source,scrape_date,last_synced_at
way/277928473,Noa,"12-13 Waterloo Street, Bristol, BS8 4BT",51.4554122,-2.6206777,Food & Produce,food_produce,food-and-produce,bristol,clifton,noa,pending,independent,standard,,+44 117 973 2881,bookings@noajapanese.co.uk,http://www.noajapanese.co.uk,,,,,,,,,,,,,,5,0,946218,,,,,,,,,,,,,,,"{""restaurant"",""japanese""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/279440484,Indian Rassasy,"275 Hotwell Road, Bristol, BS8 4SF",51.4504263,-2.6198405,Food & Produce,food_produce,food-and-produce,bristol,hotwells,indian-rassasy,pending,independent,standard,,,,https://www.indianrassasy.com/,,Mo-Sa 17:00-23:00,,,,,,,,,,,,5,5,1149298,,,,,,,,,,,,,,,"{""restaurant"",""indian""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/328876540,Brunel Raj,"6-7 Waterloo Street, Bristol, BS8 4BT",51.4549839,-2.6203809,Food & Produce,food_produce,food-and-produce,bristol,clifton,brunel-raj,closed,independent,standard,,+44 117 9732641,sue@suefosterjewellery.co.uk,http://brunelraj.co.uk/,,,,,,,,,,,,,,5,5,1221346,,,,,,,,,,,,,,,"{""restaurant"",""jewelry"",""indian""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/328876628,Kitchen Artillery,4b Waterloo Street,51.4549116,-2.6202835,Food & Produce,food_produce,food-and-produce,,hotwells,kitchen-artillery,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""kitchen""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/228155463,The Local Thai Restaurant,"129-131 Hotwell Road, Bristol, BS8 4RU",51.4493748,-2.6133504,Food & Produce,food_produce,food-and-produce,bristol,spike-island,the-local-thai-restaurant,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""restaurant"",""thai""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/279457761,Kush,"16 Clifton Road, Bristol, BS8 1AF",51.4541911,-2.6136546,Food & Produce,food_produce,food-and-produce,bristol,clifton,kush,pending,independent,standard,,,,,,,,,,,,,,,,,,2,5,1860672,,,,,,,,,,,,,,,"{""restaurant""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/279457766,No. 1 York Place,"1 York Place, Bristol, BS8 1AH",51.4545074,-2.6133086,Food & Produce,food_produce,food-and-produce,bristol,clifton,no-1-york-place,pending,independent,standard,,+44 117 244 7775,,https://www.1yorkplace.co.uk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""restaurant""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/483554821,Shop'N Drive,Bristol,51.4497745,-2.6144763,Food & Produce,food_produce,food-and-produce,bristol,spike-island,shopn-drive,pending,independent,standard,,,,,,,,,,,,,,,,,,5,0,1224114,,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/97655908,Little Waitrose,"85 Queen's Road, Bristol, BS8 1QS, GB",51.4569847,-2.6084829,Food & Produce,food_produce,food-and-produce,bristol,clifton,little-waitrose,pending,chain,low,,+44 800 188 884,,https://www.waitrose.com/find-a-store/clifton,,Mo-Sa 07:00-22:00; Su 12:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/261007863,Cosmo,"30 Triangle West, Bristol, BS8 1ET, GB",51.4568222,-2.6082626,Food & Produce,food_produce,food-and-produce,bristol,clifton,cosmo,pending,independent,standard,,+44 1179 340 999,bristol@cosmo-restaurants.co.uk,https://www.cosmo-restaurants.co.uk/,,,,,,,,,,,,,,5,5,385316,,,,,,,,,,,,,,,"{""restaurant"",""international""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/277793693,The Ten O'Clock Shop,,51.4556248,-2.6144908,Food & Produce,food_produce,food-and-produce,,bristol-city-centre,the-ten-oclock-shop,unverified,independent,standard,,,,,,Mo-Sa 06:30-22:00; Su 07:30-22:00,,,,,,,,,,,Q26571125,Pass,,1218144,,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/575147506,M&S Simply Food,"40A Whiteladies Road, Bristol, BS8 2AZ",51.4622274,-2.6090598,Food & Produce,food_produce,food-and-produce,bristol,clifton,m-s-simply-food,pending,independent,standard,,,,https://www.marksandspencer.com/stores/bristol-whiteladies-road-simply-foo-2123,,Mo-Sa 07:00-22:00; Su 08:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""supermarket""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/95530244,KIBOU,"16 Kings Road, Bristol, BS8 4AB",51.4556843,-2.6186501,Food & Produce,food_produce,food-and-produce,bristol,clifton,kibou,pending,independent,standard,,,,,,,,,,,,,,,,,,5,5,1415024,,,,,,,,,,,,,,,"{""restaurant"",""japanese""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/277928412,The Clifton Sausage,"7-9 Portland Street, Bristol, BS8 4JA",51.4557484,-2.6206006,Food & Produce,food_produce,food-and-produce,bristol,clifton,the-clifton-sausage,pending,independent,standard,,,,https://www.cliftonsausage.co.uk/,,,,,,,,,,,,,,5,0,310955,,,,,,,,,,,,,,,"{""restaurant""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/277793664,Clifton Convenience Store,"108-110 Queen's Road, Bristol, BS8 1NF",51.4581276,-2.6117799,Food & Produce,food_produce,food-and-produce,bristol,bristol-city-centre,clifton-convenience-store,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/298668747,Root&Ember,"3 Bruton Place, Bristol, BS8 1JN",51.4566696,-2.6100275,Food & Produce,food_produce,food-and-produce,bristol,bristol-city-centre,root-ember,pending,independent,standard,,,,,,,,,,,,,,,,,,5,5,1751745,,,,,,,,,,,,,,,"{""deli""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/649745066,Your kitchen 渝湘,"20 Richmond Hill, Bristol, BS8 1LW",51.4576853,-2.6117605,Food & Produce,food_produce,food-and-produce,bristol,clifton,your-kitchen,pending,independent,standard,,,,https://www.yourkitchenbristol.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""restaurant"",""chinese""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/186310153,Yia Mass,"67 Park Street, Bristol, BS1 5PB, GB",51.4548659,-2.6035017,Food & Produce,food_produce,food-and-produce,bristol,city-centre,yia-mass,closed,independent,standard,,+44 1179 299530,,http://www.yiamass.co.uk/,,,,,,,,,,,,,,5,0,310938,,,,,,,,,,,,,,,"{""restaurant"",""greek""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/186312033,Moltobuono!59,"59 Park Street, Bristol, BS1 5NU, GB",51.4546515,-2.6032239,Food & Produce,food_produce,food-and-produce,bristol,city-centre,moltobuono59,pending,independent,standard,,+44 117 336 2831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""restaurant"",""italian""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/186312035,Nando's,"49 Park Street, Bristol, BS1 5NT, GB",51.4543706,-2.6029066,Food & Produce,food_produce,food-and-produce,bristol,city-centre,nandos,pending,independent,standard,,+44 1179 299263,,https://www.nandos.co.uk/restaurants/bristol-park-street,,,,,,,,,,,,,,5,5,386232,,,,,,,,,,,,,,,"{""restaurant"",""chicken"",""portuguese""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/190054081,Toro,"74 Park Street, Bristol, BS1 5JX, GB",51.4551714,-2.6033484,Food & Produce,food_produce,food-and-produce,bristol,city-centre,toro,pending,independent,standard,,,,,,,,,,,,,,,,,Q26498028,2,15,1596514,,,,,,,,,,,,,,,"{""restaurant"",""chinese""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/190054103,168 Oriental,"52 Park Street, Bristol, BS1 5JN, GB",51.4545509,-2.6025596,Food & Produce,food_produce,food-and-produce,bristol,city-centre,168-oriental,pending,independent,standard,,,,,,,,,,,,,,,,,,5,0,895621,,,,,,,,,,,,,,,"{""supermarket""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/277783066,Great Chongqing,"52 Park Row, Bristol, BS1 5LH",51.4552853,-2.6027218,Food & Produce,food_produce,food-and-produce,bristol,brandon-hill,great-chongqing,closed,independent,standard,,+441179299962,,,,11:00-21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""restaurant"",""chinese""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/280997078,Clements Convenience,"87 Saint Georges Road, Bristol, BS1 5UR",51.4512103,-2.6054264,Food & Produce,food_produce,food-and-produce,bristol,city-centre,clements-convenience,closed,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/296347560,Oriental Bistro,"72 Park Street, Bristol, BS1 5JX, GB",51.455102,-2.6032728,Food & Produce,food_produce,food-and-produce,bristol,city-centre,oriental-bistro,pending,independent,standard,,,,,,,,,,,,,,,,,,4,10,1801494,,,,,,,,,,,,,,,"{""restaurant""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/483814491,Shop'N Drive,,51.4551419,-2.6021249,Food & Produce,food_produce,food-and-produce,,brandon-hill,shopn-drive,unverified,independent,standard,,,,,,,,,,,,,,,,,,5,0,1224114,,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/123963272,Harbourside Desi Kitchen & Bar,"57 Prince Street, Bristol, BS1 4QH",51.4496214,-2.5965271,Food & Produce,food_produce,food-and-produce,bristol,city-centre,harbourside-desi-kitchen-bar,pending,independent,standard,,,,,,,,,,,,,,,,,,3,10,1349291,,,,,,,,,,,,,,,"{""restaurant"",""indian""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/123969945,Tonkotsu,"3 Baldwin Street, Bristol, BS1 1SA",51.453295,-2.5967821,Food & Produce,food_produce,food-and-produce,bristol,broadmead,tonkotsu,pending,independent,standard,,,,https://tonkotsu.co.uk/locations/bristol/,,,,,,,,,,,,,,5,5,1750008,,,,,,,,,,,,,,,"{""restaurant"",""ramen""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/123969964,Tesco Express,"4-8 Clare Street, Bristol, BS1 1XR",51.4535738,-2.5964676,Food & Produce,food_produce,food-and-produce,bristol,broadmead,tesco-express,pending,chain,low,,,,https://www.tesco.com/store-locator/bristol/4-6-clare-st,,Mo-Su 07:00-23:00,,,,,,,,,,,,5,0,312727,,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/123971619,"""It's Not"" Hot Pot","11 Small Street, Bristol, BS1 1DB",51.4552395,-2.5956326,Food & Produce,food_produce,food-and-produce,bristol,city-centre,its-not-hot-pot,pending,independent,standard,,,,,,,,,,,,,,,,,Q26498170,5,5,1153930,,,,,,,,,,,,,,,"{""restaurant"",""asian""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/123981289,Franco Manca,"16-22 Clare Street, Bristol, BS1 1YA, GB",51.4537936,-2.5957289,Food & Produce,food_produce,food-and-produce,bristol,broadmead,franco-manca,pending,independent,standard,,,,https://www.francomanca.co.uk/restaurants/bristol/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""restaurant"",""pizza""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/123982866,Merchants News,"62 Prince Street, Bristol, BS1 4QD",51.4498476,-2.5969864,Food & Produce,food_produce,food-and-produce,bristol,city-centre,merchants-news,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/160205288,GAIL's,"26-29 College Green, Bristol, BS1 5TB",51.452974,-2.600474,Food & Produce,food_produce,food-and-produce,bristol,brandon-hill,gails,pending,independent,standard,,,,,,,,,,,,,,,,,,5,0,1793991,,,,,,,,,,,,,,,"{""bakery""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/168943368,Pot pot malatang,"38 College Green, Bristol, BS1 5SP",51.4525144,-2.5993232,Food & Produce,food_produce,food-and-produce,bristol,city-centre,pot-pot-malatang,pending,independent,standard,,,,,,,,,,,,,,,,,Q26497788,5,0,1783293,,,,,,,,,,,,,,,"{""restaurant"",""chinese""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/288563309,Nutmeg,"23-25 St Augustine's Parade, Bristol, BS1 4UL",51.4536332,-2.5981556,Food & Produce,food_produce,food-and-produce,bristol,city-centre,nutmeg,pending,independent,standard,,,,,,,,,,,,,,,,,,3,10,1639164,,,,,,,,,,,,,,,"{""restaurant"",""indian""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/289453730,Bombay Boulevard,"4 Denmark Street, Bristol, BS1 5DQ",51.4528257,-2.5985068,Food & Produce,food_produce,food-and-produce,bristol,city-centre,bombay-boulevard,pending,independent,standard,,,,,,,,,,,,,,,,,,3,,312893,,,,,,,,,,,,,,,"{""restaurant"",""indian""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/289453734,Ciao Amici,"10-11 Denmark Street, Bristol, BS1 5DQ",51.4529083,-2.5990744,Food & Produce,food_produce,food-and-produce,bristol,city-centre,ciao-amici,closed,independent,standard,,,,https://ciaoamicibristol.co.uk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""restaurant"",""italian""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/289453743,Rendezvous,"9 Denmark Street, Bristol, BS1 5DQ",51.4529008,-2.5989261,Food & Produce,food_produce,food-and-produce,bristol,city-centre,rendezvous,pending,independent,standard,,,,,,,,,,,,,,,,,,5,0,386066,,,,,,,,,,,,,,,"{""restaurant"",""fish_and_chips""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/289453747,Wah Yan Hong Oriental Food Specialist,"13 Denmark Street, Bristol, BS1 5DY",51.4533282,-2.5998683,Food & Produce,food_produce,food-and-produce,bristol,city-centre,wah-yan-hong-oriental-food-specialist,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""supermarket""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/289453749,Wongs Chinese Restaurant,"12 Denmark Street, Bristol, BS1 5DQ",51.4532294,-2.5997667,Food & Produce,food_produce,food-and-produce,bristol,city-centre,wongs-chinese-restaurant,pending,independent,standard,,+441179258883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""restaurant"",""chinese""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/289453762,Hat Bistro,"5 Denmark Street, Bristol, BS1 5DQ",51.4528322,-2.5985973,Food & Produce,food_produce,food-and-produce,bristol,city-centre,hat-bistro,pending,independent,standard,,+44 117 239 2472,,https://www.hatbistro.co.uk/,,,,,,,,,,,,,,4,5,1073788,,,,,,,,,,,,,,,"{""restaurant"",""greek""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/291696834,Tesco Express,"32-34 College Green, Bristol, BS1 5SP",51.4526709,-2.5997457,Food & Produce,food_produce,food-and-produce,bristol,city-centre,tesco-express,pending,chain,low,,,,https://www.tesco.com/store-locator/bristol/college-house,,Mo-Su 07:00-23:00,,,,,,,,,,,,5,0,313025,,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/291700163,Sainsbury's Local,"7-11 Broad Quay, Bristol, BS1 4DA",51.4526941,-2.5966077,Food & Produce,food_produce,food-and-produce,bristol,city-centre,sainsburys-local,pending,chain,low,,,,https://stores.sainsburys.co.uk/4946/bristol-hippodrome-local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/291700165,Pieminister,"7 Broad Quay, Bristol, BS1 4DA",51.4529597,-2.5968367,Food & Produce,food_produce,food-and-produce,bristol,city-centre,pieminister,pending,independent,standard,,,,,,,,,,,,,,,,,Q26570346,3,10,862013,,,,,,,,,,,,,,,"{""restaurant"",""pie""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/291700183,Turtle Bay,"8 Broad Quay, Bristol, BS1 4DA",51.4528277,-2.5968341,Food & Produce,food_produce,food-and-produce,bristol,city-centre,turtle-bay,pending,independent,standard,,+44 117 929 0209,bristol@turtlebay.co.uk,http://www.turtlebay.co.uk/locations/bristol/,,Mo-We 11:30-23:30; Th 11:30-00:30; Fr-Sa 11:30-01:30; Su 11:30-23:00,,,,,,,,,,,,5,0,486492,,,,,,,,,,,,,,,"{""restaurant"",""caribbean""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/292125347,Sotiris,"16 Park Row, Bristol, BS1 5LJ",51.4552942,-2.6006735,Food & Produce,food_produce,food-and-produce,bristol,city-centre,sotiris,pending,independent,standard,,,,,,Mo-Su 09:00-18:00,,https://www.instagram.com/sotirisbakery,,,,,,,,,,4,5,1623276,,,,,,,,,,,,,,,"{""bakery"",""greek""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/292125353,brisnoodles.com,"10a Park Row, Bristol, BS1 5LJ",51.4553193,-2.6004438,Food & Produce,food_produce,food-and-produce,bristol,city-centre,brisnoodlescom,pending,independent,standard,,,,,,,,,,,,,,,,,,4,5,1027604,,,,,,,,,,,,,,,"{""restaurant"",""noodle""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/298295115,The River Grille,"Prince Street, Bristol, BS1 4QF",51.4502867,-2.597307,Food & Produce,food_produce,food-and-produce,bristol,city-centre,the-river-grille,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""restaurant""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/300376785,Tikka Flame,"South Shed Anchor Square, Bristol, BS1 5DB",51.4500973,-2.5994142,Food & Produce,food_produce,food-and-produce,bristol,city-centre,tikka-flame,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""restaurant""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/300376786,Las Iguanas,"South Building Anchor Square, Bristol, BS1 5UH, GB",51.4500186,-2.599689,Food & Produce,food_produce,food-and-produce,bristol,city-centre,las-iguanas,pending,independent,standard,,+44 117 927 6233,,https://www.iguanas.co.uk/restaurants/bristol-harbourside/,,Mo-Th 11:00-22:30; Fr-Sa 11:00-23:00; Su 11:00-21:30,,,,,,,,,,,,5,0,312076,,,,,,,,,,,,,,,"{""restaurant"",""mexican""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/329050806,Dhamaka,"15 Clare Street, Bristol, BS1 1XH",51.4539161,-2.5961199,Food & Produce,food_produce,food-and-produce,bristol,city-centre,dhamaka,closed,independent,standard,,,,,,,,,,,,,,,,,Q26497752,5,5,1426495,,,,,,,,,,,,,,,"{""restaurant"",""indian""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/329054478,Bella Italia,"8-10 Baldwin Street, Bristol, BS1 1SA",51.4532895,-2.5964528,Food & Produce,food_produce,food-and-produce,bristol,city-centre,bella-italia,pending,independent,standard,,,,https://www.bellaitalia.co.uk/restaurants/bristol/baldwin-street,,Mo-Th 11:30-21:00; Fr-Sa 11:00-22:00; Su 11:30-21:00,,,,,,,,,,,,5,0,385600,,,,,,,,,,,,,,,"{""restaurant"",""italian""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/329054483,Nihow,"6 Baldwin Street, Bristol, BS1 1SA",51.4533066,-2.5966613,Food & Produce,food_produce,food-and-produce,bristol,city-centre,nihow,pending,independent,standard,,,,,,,,,,,,,,,,,,5,0,1727773,,,,,,,,,,,,,,,"{""convenience"",""chinese"",""japanese"",""korean""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/336738640,Rosa's Thai,"Alliance House Baldwin Street, Bristol, BS1 1SA",51.4532437,-2.596281,Food & Produce,food_produce,food-and-produce,bristol,redcliffe,rosas-thai,pending,independent,standard,,,,,,,,,,,,,,,,,,5,5,1765522,,,,,,,,,,,,,,,"{""restaurant"",""thai""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/336738672,The Birkett Tap,"16-24 Baldwin Street, Bristol, BS1 1SE",51.4532117,-2.5955166,Food & Produce,food_produce,food-and-produce,bristol,city-centre,the-birkett-tap,pending,independent,standard,,,,https://www.crafted-social.co.uk/birkett-tap-bristol,,,,,,,,,,,,,,AwaitingInspection,,1896945,,,,,,,,,,,,,,,"{""restaurant""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/380874334,Sergio's,"1-3 Frogmore Street, Bristol, BS1 5NA",51.4535628,-2.6011083,Food & Produce,food_produce,food-and-produce,bristol,city-centre,sergios,pending,independent,standard,,,,https://sergios.co.uk/,,"Mo,Tu,Th-Sa 17:30-23:00",,,,,,,,,,,,5,5,386079,,,,,,,,,,,,,,,"{""restaurant"",""italian""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/393905848,Cow & Sow,"63 Queen Square, Bristol, BS1 4JZ",51.4512392,-2.5960268,Food & Produce,food_produce,food-and-produce,bristol,city-centre,cow-sow,pending,independent,standard,,+44 117 472 5555,bristol@thecowandsow.co.uk,https://www.thecowandsow.co.uk/,,,,,,,,,,,,,,5,5,1541942,,,,,,,,,,,,,,,"{""restaurant"",""meat""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/436318796,Fluffy Fluffy,"8 Park Street, Bristol, BS1 5HR, GB",51.453524,-2.6012415,Food & Produce,food_produce,food-and-produce,bristol,brandon-hill,fluffy-fluffy,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""restaurant"",""dessert""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/468150397,4500 Miles from Delhi,"8-10 Colston Avenue, Bristol, BS1 4ST",51.4540454,-2.5964042,Food & Produce,food_produce,food-and-produce,bristol,broadmead,4500-miles-from-delhi,pending,independent,standard,,,,,,,,,,,,,,,,,,4,10,1487563,,,,,,,,,,,,,,,"{""restaurant"",""indian""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/468150399,The Slurp Shop,,51.4534314,-2.6000172,Food & Produce,food_produce,food-and-produce,,brandon-hill,the-slurp-shop,closed,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""restaurant"",""noodle""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/484626176,Lifestyle Express,"21 St Augustine's Parade, Bristol, BS1 4UL",51.4535703,-2.5981907,Food & Produce,food_produce,food-and-produce,bristol,city-centre,lifestyle-express,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/685500151,Prezzo,"Anchor Square, Bristol, BS1 5DB",51.4506254,-2.5993156,Food & Produce,food_produce,food-and-produce,bristol,city-centre,prezzo,pending,independent,standard,,,,https://www.prezzo.co.uk/restaurants/bristol/,,,,,,,,,,,,,,5,0,452580,,,,,,,,,,,,,,,"{""restaurant"",""italian""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
way/1327102983,Honest Burgers,"21 Clare Street, Bristol, BS1 1XA",51.4540297,-2.5956778,Food & Produce,food_produce,food-and-produce,bristol,city-centre,honest-burgers,pending,independent,standard,,,,,,Mo-Sa 11:00-23:00; Su 11:00-22:30,,,,,,,,,,,,5,0,1061623,,,,,,,,,,,,,,,"{""restaurant"",""burger""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
